,0
1657,Pamphilus
1658,Pancratius
1659,Pankratios
1660,Pantaleon
1661,Panther
1662,Pantheras
1663,Paphnoutios
1664,Paphnutius
1665,Paramonos
1666,Parysatis
1667,Pátraic
1668,Paula
1669,Paulina
1670,Paulinus
1671,Paulus
1672,Pelagia
1673,Pelagios
1674,Pelagius
1675,Pepin
1676,Pericles
1677,Perikles
1678,Petronia
1679,Petronius
1680,Phaedrus
1681,Phaidros
1682,Pharaildis
1683,Pherenike
1684,Philadelphos
1685,Philadelphus
1686,Philandros
1687,Phile
1688,Philemon
1689,Philibert
1690,Philippos
1691,Philo
1692,Philokrates
1693,Philomena
1694,Philon
1695,Philotheos
1696,Philoumene
1697,Phocas
1698,Phoibe
1699,Phoibos
1700,Phokas
1701,Photina
1702,Photine
1703,Photios
1704,Phraates
1705,Pipin
1706,Pippin 1
1707,Plato
1708,Platon
1709,Plinius
1710,Ploutarchos
1711,Polycarp
1712,Polykarpos
1713,Pompeia
1714,Pompeius
1715,Pompilius
1716,Pomponia
1717,Pomponius
1718,Pontius
1719,Porcia
1720,Porcius
1721,Porphyrios
1722,Postumus
1723,Praxiteles
1724,Prisca
1725,Priscilla
1726,Priscus
1727,Prochoros
1728,Ptolemaeus
1729,Ptolemaios
1730,Ptolemais
1731,Puabi
1732,Publius
1733,Pumayyaton
1734,Pygmalion
1735,Pyrrhos
1736,Pyrrhus
1737,Pythagoras
1738,Quinctilianus
1739,Quinctilius
1740,Quinctius
1741,Quinctus
1742,Quinta
1743,Quintilianus
1744,Quintilius
1745,Quintillus
1746,Quintina
1747,Quintinus
1748,Quintius
1749,Quintus
1750,Raban
1751,Radbod
1752,Radobod
1753,Radulf
1754,Raganhildis
1755,Ragemprand
1756,Raginaharjaz
1757,Raginahildiz
1758,Raginald
1759,Raginawaldaz
1760,Raginbert
1761,Raginhard
1762,Raginheri
1763,Raginhild
1764,Raginmar
1765,Raginmund
1766,Raginolf
1767,Ragna
1768,Ragnarr
1769,Ragnbjǫrg
1770,Ragnfríðr
1771,Ragnheiðr
1772,Ragnhildr
1773,Ragnvaldr
1774,Raimund
1775,Rainard
1776,Rainer
1777,Rainulf
1778,Rambert
1779,Rameses
1780,Ramesses
1781,Ramessu
1782,Ramirus
1783,Ramses
1784,Ranamers
1785,Randulf
1786,Randúlfr
1787,Rathnat
1788,Ráðúlfr
1789,Rauxshna
1790,Rēdawulfaz
1791,Regin
1792,Regulus
1793,Reinald
1794,Reiner
1795,Reinhard
1796,Reinhold
1797,Rembert
1798,Rhamesses
1799,Rhode
1800,Rhodopis
1801,Rhoxane
1802,Riacán
1803,Rian
1804,Richard
1805,Richardis
1806,Ricmod
1807,Ricohard
1808,Riderch
1809,Rígán
1810,Rígbarddán
1811,Rīkaharduz
1812,Ris
1813,Robert
1814,Robertus
1815,Rocco
1816,Rochus
1817,Romilda
1818,Romilius
1819,Romuald
1820,Rónán
1821,Roslindis
1822,Rosmunda
1823,Rothaid
1824,Rotri
1825,Roxana
1826,Roza 2
1827,Rúadán
1828,Ruaidrí
1829,Ruarcc
1830,Rudericus
1831,Rudesind
1832,Rudesindus
1833,Rufina
1834,Rufinus
1835,Rufus
1836,Rumhilt
1837,Rúna
1838,Rúni
1839,Rusticus
1840,Sabina
1841,Sabinus
1842,Sadb
1843,Sæwine
1844,Sahsa
1845,Salbjǫrg
1846,Saldís
1847,Salvius
1848,Sappho
1849,Sargon
1850,Saturnina
1851,Saturninus
1852,Saxa
1853,Scaevola
1854,Scipio
1855,Sechnall
1856,Secundinus
1857,Secundus
1858,Ségdae
1859,Seisyll
1860,Seleucus
1861,Seleukos
1862,Semiramis
1863,Senán
1864,Seneca
1865,Sennacherib
1866,Septima
1867,Septimius
1868,Septimus
1869,Serapion
1870,Sergius
1871,Servius
1872,Seti
1873,Severianus
1874,Severina
1875,Severinus
1876,Severus
1877,Sextilius
1878,Sextus
1879,Shalmaneser
1880,Shammuramat
1881,Sharru-Ukin
1882,Shulmanu-Ashared
1883,Siddhartha
1884,Sigdag
1885,Sigeberht
1886,Sigeweard
1887,Sigfrøðr
1888,Sigiberhtaz
1889,Sigibert
1890,Sigifrid
1891,Sigifriþuz
1892,Sigihard
1893,Sigiheri
1894,Sigihild
1895,Sigilina
1896,Sigilind
1897,Sigimar
1898,Sigimund
1899,Sigimundaz
1900,Sigismund
1901,Sigiwald
1902,Sigiward
1903,Sigiwardaz
1904,Sigmundr
1905,Signý
1906,Sigríðr
1907,Sigrún
1908,Sigsteinn
1909,Sigurðr
1910,Silvanus
1911,Silvina
1912,Silvinus
1913,Simon 2
1914,Simonides
1915,Sin-Ahhi-Eriba
1916,Sindri
1917,Síthmaith
1918,Siward
1919,Sláine
1920,Sneferu
1921,Snorri
1922,Sobekhotep
1923,Sobekneferu
1924,Socrates
1925,Sokrates
1926,Solon
1927,Sólveig
1928,Somerled
1929,Sophia
1930,Sophocles
1931,Sophokles
1932,Sophonisba
1933,Sophos
1934,Sophron
1935,Sophus
1936,Sosigenes
1937,Sostrate
1938,Spurius
1939,Stáli
1940,Steinarr
1941,Steingrímr
1942,Steinn
1943,Steinunn
1944,Stephanos
1945,Stígandr
1946,Stigr
1947,Stithulf
1948,Straton
1949,Suarius
1950,Suibne
1951,Sumarliði
1952,Sundri
1953,Suni
1954,Sunngifu
1955,Svanhildr
1956,Svantepolk
1957,Sveinn
1958,Sverrir
1959,Swanahilda
1960,Swanahildiz
1961,Swiðhun
1962,Syntyche
1963,Tacita
1964,Tacitus
1965,Tadg
1966,Tadgán
1967,Tairdelbach
1968,Taran
1969,Tarquinius
1970,Tashlultum
1971,Tata
1972,Tatiana
1973,Tatianus
1974,Tatius
1975,Telesphoros
1976,Telesphorus
1977,Te'oma
1978,Terentius
1979,Tertia
1980,Tertius
1981,Thaïs
1982,Thais
1983,Thales
1984,Thancmar
1985,Thancrat
1986,Theano
1987,Themistocles
1988,Themistokles
1989,Theobald
1990,Theocritus
1991,Theodard
1992,Theodelinda
1993,Theodemir
1994,Theoderich
1995,Theodoar
1996,Theodoard
1997,Theodora
1998,Theodoric
1999,Theodoricus
2000,Theodoros
2001,Theodorus
2002,Theodosia
2003,Theodosios
2004,Theodosius
2005,Theodotos
2006,Theodotus
2007,Theodoulos
2008,Theodulus
2009,Theokleia
2010,Theokritos
2011,Theophanes
2012,Theophania
2013,Theophila
2014,Theophile
2015,Theophilos
2016,Theophilus
2017,Theophylaktos
2018,Theothelm
2019,Theotimos
2020,Theotimus
2021,Theotleib
2022,Theotman
2023,Theron
2024,Theudebald
2025,Theudelinda
2026,Theudemar
2027,Theudemer
2028,Theudhar
2029,Theudofrid
2030,Þeudōmēraz
2031,Theudoricus
2032,Þeudōrīks
2033,Thiemo
2034,Thietmar
2035,Þiudamers
2036,Þiudareiks
2037,Þone
2038,Þóra
2039,Þórarinn
2040,Þórbjǫrg
2041,Þórbjǫrn
2042,Þórdís
2043,Þórfastr
2044,Þórfinnr
2045,Þórfreðr
2046,Þórfríðr
2047,Þórgeirr
2048,Þórgísl
2049,Þórgnýr
2050,Þórhildr
2051,Þórir
2052,Þórketill
2053,Þórleifr
2054,Þórleikr
2055,Þórmóðr
2056,Þórný
2057,Þórsteinn
2058,Þórðr
2059,Þórunn
2060,Þórvaldr
2061,Þórveig
2062,Þórví
2063,Thoukydides
2064,Thracius
2065,Thrasyboulos
2066,Þróndr
2067,Thrud
2068,Þrúðr
2069,Thucydides
2070,Thutmose
2071,Þýri
2072,Tiberius
2073,Tiburtius
2074,Tigernach
2075,Tigernán
2076,Tiglath-Pileser
2077,Tigran
2078,Tigranes
2079,Timaeus
2080,Timaios
2081,Timo 3
2082,Timoleon
2083,Timon
2084,Timoteus
2085,Timothea
2086,Timotheos
2087,Titiana
2088,Titianus
2089,Titus
2090,Tófa
2091,Tófi
2092,Tóki
2093,Touthmosis
2094,Toutorīxs
2095,Traianus
2096,Tressach
2097,Trophimos
2098,Tryggvi
2099,Tryphaina
2100,Tryphon
2101,Tryphosa
2102,Túathal
2103,Tuathflaith
2104,Tuileflaith
2105,Tukulti-Apil-Esharra
2106,Tukulti-Ninurta
2107,Tullia
2108,Tullius
2109,Tullus
2110,Tutankhamon
2111,Tutankhamun
2112,Tutgual
2113,Tychon
2114,Uhtric
2115,Ulfilas
2116,Úlfr
2117,Ulrich
2118,Ultán
2119,Uni
2120,Unnr
2121,Urbgen
2122,Ursus
2123,Utautha
2124,Vagn
2125,Valdimárr
2126,Valdís
2127,Valens
2128,Valentina
2129,Valentinianus
2130,Valentinus
2131,Valeria
2132,Valeriana
2133,Valerianus
2134,Valerius
2135,Valþjófr
2136,Varinia
2137,Varinius
2138,Varius
2139,Vébjǫrn
2140,Végarðr
2141,Vercingetorix
2142,Veremund
2143,Vergilius
2144,Verginia
2145,Verginius
2146,Vespasianus
2147,Vetrliði
2148,Vibiana
2149,Vibianus
2150,Vibius
2151,Vígdís
2152,Vígi
2153,Víkingr
2154,Vinicius
2155,Virginia
2156,Vita 1
2157,Vitus
2158,Vragi
2159,Wærmund
2160,Walahelin
2161,Walahfrid
2162,Walaric
2163,Waldaharjaz
2164,Waldebert
2165,Waldeburg
2166,Waldemar
2167,Waldetrudis
2168,Waldhar
2169,Waldo 2
2170,Waldomar
2171,Walhberht
2172,Walherich
2173,Walter
2174,Waltheof
2175,Walther
2176,Waltheri
2177,Wandal
2178,Wandalin
2179,Waramunt
2180,Warin
2181,Warinheri
2182,Wassa
2183,Wazo
2184,Wealdhere
2185,Wealdmær
2186,Wealhmær
2187,Wemba
2188,Wendelin
2189,Werdheri
2190,Wernher
2191,Widald
2192,Wido
2193,Widogast
2194,Widukind
2195,Wīgaberhtaz
2196,Wigand
2197,Wigberht
2198,Wigbrand
2199,Wigburg
2200,Wighard
2201,Wigheard
2202,Wigmar
2203,Wigmund
2204,Wigstan
2205,Wihtburg
2206,Wilburg
2207,Wilburh
2208,Wilfrith
2209,Wilfrið
2210,Wilheard
2211,Wilhelm
2212,Wiljafriþuz
2213,Wiljahelmaz
2214,Willehad
2215,Willehelm
2216,Willibald
2217,Willibert
2218,Willidrud
2219,Willifrid
2220,Willihard
2221,Willimar
2222,Williric
2223,Wilmǣr
2224,Wina
2225,Wine
2226,Winfrith
2227,Winfrið
2228,Winifrid
2229,Withburga
2230,Wolf
2231,Wolfgang
2232,Wulfflæd
2233,Wulfgang
2234,Wulfgifu
2235,Wulfhard
2236,Wulfhram
2237,Wulfila
2238,Wulfnoð
2239,Wulfram
2240,Wulfric
2241,Wulfrun
2242,Wulfsige
2243,Wulfstan
2244,Wulfwynn
2245,Wynnflæd
2246,Wynnstan
2247,Xanthe
2248,Xanthippe
2249,Xanthippos
2250,Xanthos
2251,Xenagoras
2252,Xenia
2253,Xeno
2254,Xenocrates
2255,Xenokrates
2256,Xenon
2257,Xenophon
2258,Xerxes
2259,Xshayarsha
2260,Yeshua
2261,Yngvarr
2262,Yngvildr
2263,Zarathushtra
2264,Zenais
2265,Zeno
2266,Zenobia
2267,Zenobios
2268,Zenon
2269,Zephyros
2270,Zoe
2271,Zoilos
2272,Zoilus
2273,Zopyros
2274,Zoroastres
2275,Zosime
2276,Zosimos
2277,Zosimus
2278,Zoticus
2279,Zotikos
